name,ip,port,proto,state,service,product,version,confidence,evidence,banner,http_status,http_server,http_title
www.games,99.83.155.228,3052,tcp,open,powerchute,,,low,nmap-services,,,,
www.games,99.83.155.228,3260,tcp,open,iscsi,,,low,nmap-services,,,,
www.games,99.83.155.228,3268,tcp,open,globalcatLDAP,,,low,nmap-services,,,,
www.games,99.83.155.228,3283,tcp,open,netassistant,,,low,nmap-services,,,,
www.games,99.83.155.228,3300,tcp,open,ceph,,,low,nmap-services,,,,
www.games,99.83.155.228,3323,tcp,open,active-net,,,low,nmap-services,,,,
www.games,99.83.155.228,3367,tcp,open,satvid-datalnk,,,low,nmap-services,,,,
www.games,99.83.155.228,3551,tcp,open,apcupsd,,,low,nmap-services,,,,
www.games,99.83.155.228,3580,tcp,open,nati-svrloc,,,low,nmap-services,,,,
www.games,99.83.155.228,3703,tcp,open,adobeserver-3,,,low,nmap-services,,,,
www.games,99.83.155.228,3827,tcp,open,netmpi,,,low,nmap-services,,,,
www.games,99.83.155.228,4002,tcp,open,mlchat-proxy,,,low,nmap-services,,,,
www.games,99.83.155.228,4129,tcp,open,nuauth,,,low,nmap-services,,,,
www.games,99.83.155.228,4443,tcp,open,pharos,,,low,nmap-services,,,,
www.games,99.83.155.228,4449,tcp,open,privatewire,,,low,nmap-services,,,,
www.games,99.83.155.228,4662,tcp,open,edonkey,,,low,nmap-services,,,,
www.games,99.83.155.228,5000,tcp,open,upnp,,,low,nmap-services,,,,
www.games,99.83.155.228,5002,tcp,open,rfe,,,low,nmap-services,,,,
www.games,99.83.155.228,5009,tcp,open,airport-admin,,,low,nmap-services,,,,
www.games,99.83.155.228,5100,tcp,open,admd,,,low,nmap-services,,,,
www.games,99.83.155.228,5214,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,5222,tcp,open,xmpp-client,,,low,nmap-services,,,,
www.games,99.83.155.228,5225,tcp,open,hp-server,,,low,nmap-services,,,,
www.games,99.83.155.228,5269,tcp,open,xmpp-server,,,low,nmap-services,,,,
www.games,99.83.155.228,5566,tcp,open,westec-connect,,,low,nmap-services,,,,
www.games,99.83.155.228,5800,tcp,open,vnc-http,,,low,nmap-services,,,,
www.games,99.83.155.228,5810,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,5925,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,5960,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,5961,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,5985,tcp,open,wsman,,,low,nmap-services,,,,
www.games,99.83.155.228,5986,tcp,open,wsmans,,,low,nmap-services,,,,
www.games,99.83.155.228,5989,tcp,open,wbem-https,,,low,nmap-services,,,,
www.games,99.83.155.228,6000,tcp,open,X11,,,low,nmap-services,,,,
www.games,99.83.155.228,6059,tcp,open,X11:59,,,low,nmap-services,,,,
www.games,99.83.155.228,6129,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,6389,tcp,open,clariion-evr01,,,low,nmap-services,,,,
www.games,99.83.155.228,6666,tcp,open,irc,,,low,nmap-services,,,,
www.games,99.83.155.228,6789,tcp,open,ibm-db2-admin,,,low,nmap-services,,,,
www.games,99.83.155.228,6901,tcp,open,jetstream,,,low,nmap-services,,,,
www.games,99.83.155.228,7019,tcp,open,doceri-ctl,,,low,nmap-services,,,,
www.games,99.83.155.228,7100,tcp,open,font-service,,,low,nmap-services,,,,
www.games,99.83.155.228,7106,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,7625,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,7778,tcp,open,interwise,,,low,nmap-services,,,,
www.games,99.83.155.228,8002,tcp,open,teradataordbms,,,low,nmap-services,,,,
www.games,99.83.155.228,8010,tcp,open,xmpp,,,low,nmap-services,,,,
www.games,99.83.155.228,8021,tcp,open,ftp-proxy,,,low,nmap-services,,,,
www.games,99.83.155.228,8083,tcp,open,us-srv,,,low,nmap-services,,,,
www.games,99.83.155.228,8084,tcp,open,websnp,,,low,nmap-services,,,,
www.games,99.83.155.228,8086,tcp,open,d-s-n,,,low,nmap-services,,,,
www.games,99.83.155.228,8192,tcp,open,sophos,,,low,nmap-services,,,,
www.games,99.83.155.228,8222,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,8402,tcp,open,abarsd,,,low,nmap-services,,,,
www.games,99.83.155.228,8600,tcp,open,asterix,,,low,nmap-services,,,,
www.games,99.83.155.228,8649,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,8888,tcp,open,sun-answerbook,,,low,nmap-services,,,,
www.games,99.83.155.228,9000,tcp,open,cslistener,,,low,nmap-services,,,,
www.games,99.83.155.228,9100,tcp,open,jetdirect,,,low,nmap-services,,,,
www.games,99.83.155.228,9535,tcp,open,man,,,low,nmap-services,,,,
www.games,99.83.155.228,9999,tcp,open,abyss,,,low,nmap-services,,,,
www.games,99.83.155.228,12000,tcp,open,cce4x,,,low,nmap-services,,,,
www.games,99.83.155.228,16993,tcp,open,amt-soap-https,,,low,nmap-services,,,,
www.games,99.83.155.228,20005,tcp,open,btx,,,low,nmap-services,,,,
www.games,99.83.155.228,23502,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,32768,tcp,open,filenet-tms,,,low,nmap-services,,,,
www.games,99.83.155.228,32772,tcp,open,sometimes-rpc7,,,low,nmap-services,,,,
www.games,99.83.155.228,33354,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,42510,tcp,open,caerpc,,,low,nmap-services,,,,
www.games,99.83.155.228,45100,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,50001,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,52822,tcp,open,unknown,,,low,nmap-services,,,,
www.tv,15.197.142.173,80,tcp,open,http,awselb/2.0,,medium,http,,405,awselb/2.0,Bad Request
www.tv,3.33.152.147,80,tcp,open,http,awselb/2.0,,medium,http,,405,awselb/2.0,Bad Request
